experiment,algorithm,ensemble,l,delta,m,k,rho,success,n_iter,residual_norm,stop_reason
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,7,5.576395944061e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,0,701,0.2404340716939309,slow_late_rate
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,3,1.6571552920132135e-07,residual_small
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,5,3.414222975003742e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,5,1.2724285211790876e-05,residual_small
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,0,701,0.37130081611973675,slow_late_rate
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,7,2.5248968294506995e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,5,5.60456202373036e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,2,0.09523809523809523,1,5,1.077603707036236e-05,residual_small
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,0,702,0.14641744549452015,slow_late_rate
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,1,19,1.6223160691908687e-05,residual_small
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,1,19,1.504873464972959e-05,residual_small
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,1,10,6.2239948318641706e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,0,32,0.15272202626819928,stagnation
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,0,702,0.3949908621740599,slow_late_rate
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,0,36,0.1285544702176695,stagnation
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,1,8,4.4341079439334804e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,0,35,0.13327275387960283,stagnation
weak_phase,SNIHT,dct,2,0.02,21,3,0.14285714285714285,1,12,7.393623111796522e-06,residual_small
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,38,0.13462953863131416,stagnation
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,1,22,1.2690669863296638e-05,residual_small
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,31,0.11172855334831491,stagnation
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,701,0.18434368377267515,slow_late_rate
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,25,0.15739488736821597,stagnation
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,34,0.13386157121173842,stagnation
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,32,0.1633521433425737,stagnation
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,0,23,0.12359779520657713,stagnation
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,1,24,1.4993461360179378e-05,residual_small
weak_phase,SNIHT,dct,2,0.02,21,4,0.19047619047619047,1,8,2.0214523352475367e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,1,14,2.2954042839989806e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,1,17,3.775695610208027e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,0,25,0.2343791818673514,stagnation
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,1,20,3.109047859755763e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,0,28,0.34137682202311753,stagnation
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,1,15,3.8300989337974326e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,0,45,0.2399501590698351,stagnation
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,0,702,0.3102483591215779,slow_late_rate
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,1,10,3.979995972396977e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,7,0.17073170731707318,1,15,3.300060943336355e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,1,20,2.904025728841002e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,1,17,2.7781083393301264e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,0,26,0.2439874583880119,stagnation
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,0,32,0.2502933191783139,stagnation
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,1,25,2.6827636798173406e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,0,29,0.27829667181418394,stagnation
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,0,33,0.31876476124619474,stagnation
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,1,19,2.969047059787921e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,0,37,0.2749678418284192,stagnation
weak_phase,SNIHT,dct,2,0.04,41,8,0.1951219512195122,1,19,2.4274235826226706e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,0,31,0.33478138536998525,stagnation
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,1,21,2.5153981711626685e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,1,30,3.143140850097395e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,1,18,2.7981430046692012e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,0,34,0.30650675203970273,stagnation
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,0,37,0.19093975091991905,stagnation
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,1,28,3.0586970304304984e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,0,38,0.2613221936463569,stagnation
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,1,19,3.3340093631122776e-05,residual_small
weak_phase,SNIHT,dct,2,0.04,41,9,0.21951219512195122,0,28,0.3100217094713575,stagnation
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,0,30,0.3863640034549061,stagnation
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,0,43,0.29539761095322825,stagnation
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,1,23,3.9656328388841654e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,0,32,0.39017027710332564,stagnation
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,0,35,0.3351678888797086,stagnation
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,1,35,5.884433054351212e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,0,33,0.37349747156539814,stagnation
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,1,27,4.641681328230867e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,1,21,5.657945439081213e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,13,0.20967741935483872,0,36,0.3197858787255494,stagnation
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,0,47,0.37085534435812706,stagnation
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,1,31,5.135917478954534e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,1,27,5.9620411066249204e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,0,38,0.329080058150049,stagnation
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,0,702,0.3745252941326641,slow_late_rate
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,1,25,5.331088963503439e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,1,23,3.995840259724305e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,0,38,0.37237778316057324,stagnation
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,1,21,4.610719172506311e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,14,0.22580645161290322,1,35,4.595532199366414e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,40,0.34158122715555156,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,33,0.3255522442052725,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,34,0.40780562887307253,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,41,0.439630636067522,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,33,0.38486493954134215,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,33,0.42420822108794154,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,1,32,4.8080027890754194e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,1,31,4.7236795080093695e-05,residual_small
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,35,0.4942467063600087,stagnation
weak_phase,SNIHT,dct,2,0.06,62,15,0.24193548387096775,0,35,0.36720776324458654,stagnation
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,0,35,0.40674316138911154,stagnation
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,1,26,6.0197533428201194e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,1,27,6.492752897086128e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,0,37,0.5480318403983283,stagnation
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,1,29,7.76468972195478e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,1,42,6.966376366879202e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,1,28,7.484877328162733e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,1,40,6.164014901096447e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,0,37,0.5210366841964342,stagnation
weak_phase,SNIHT,dct,2,0.08,82,20,0.24390243902439024,0,38,0.44991357138281785,stagnation
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,0,44,0.6654889759364165,stagnation
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,0,701,0.4683998773573117,slow_late_rate
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,0,41,0.47281234677331624,stagnation
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,0,32,0.4490310292730323,stagnation
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,1,40,6.834116004542268e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,0,38,0.4570471942149443,stagnation
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,1,36,7.507852358509401e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,0,39,0.4244677713802615,stagnation
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,1,31,6.68237202511805e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,21,0.25609756097560976,1,42,6.646841166136172e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,44,0.6631449912156039,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,1,40,6.697903396309214e-05,residual_small
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,42,0.3869431707749928,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,37,0.7426667602893666,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,37,0.48799283696979057,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,33,0.4586313278702823,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,42,0.4224714080050008,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,45,0.4807433709071805,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,35,0.6182076427661823,stagnation
weak_phase,SNIHT,dct,2,0.08,82,22,0.2682926829268293,0,40,0.5262195499201341,stagnation
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,25,8.26860494926081e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,39,8.764273989139231e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,0,37,0.6026941056741909,stagnation
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,37,7.815207362990959e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,30,7.628742040115918e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,38,9.562577704258108e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,0,34,0.4974167943236795,stagnation
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,43,9.097692906718684e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,24,9.094513571462406e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,25,0.24271844660194175,1,34,8.985541365529327e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,40,7.872450085659158e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,24,8.68269682270046e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,29,8.849204620924547e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,40,7.890971033953559e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,0,37,0.7018837367250496,stagnation
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,34,7.613249564216581e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,35,8.064336952700588e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,36,8.37779795444624e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,39,8.331910397265516e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,26,0.2524271844660194,1,35,8.555589741672217e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,1,35,8.312788676250481e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,0,43,0.5906219885893391,stagnation
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,1,29,9.660667414065243e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,0,46,0.5305407211206593,stagnation
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,0,37,0.6097950936805948,stagnation
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,1,29,8.455254706194274e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,0,47,0.519847945320014,stagnation
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,1,31,9.498000995304429e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,1,49,8.349087766968663e-05,residual_small
weak_phase,SNIHT,dct,2,0.1,103,27,0.2621359223300971,1,32,9.821793703813881e-05,residual_small
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,0,47,0.9522295855404452,stagnation
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,1,54,0.00014357560654993282,residual_small
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,1,36,0.00013601276628405362,residual_small
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,0,43,0.8788338255728586,stagnation
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,1,41,0.00014896727834059776,residual_small
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,0,45,0.6704605137308478,stagnation
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,1,43,0.00012150654945728863,residual_small
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,0,49,0.88254671768464,stagnation
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,0,55,0.8309040449416316,stagnation
weak_phase,SNIHT,dct,2,0.15,154,47,0.3051948051948052,1,51,0.00011421868362560655,residual_small
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,1,48,0.00013858871401220609,residual_small
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,1,47,0.00012244633630929084,residual_small
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,1,42,0.00013678535476807922,residual_small
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,0,41,0.8616865515151343,stagnation
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,0,44,0.8712744397598631,stagnation
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,0,55,0.7528752245442885,stagnation
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,1,48,0.00012773458170601542,residual_small
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,1,75,0.00014435914214776515,residual_small
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,0,53,0.5765332667695402,stagnation
weak_phase,SNIHT,dct,2,0.15,154,48,0.3116883116883117,1,47,0.00013974312260574457,residual_small
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,0,48,0.7176447358304784,stagnation
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,1,49,0.00014081144430578345,residual_small
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,0,44,1.2839995635539587,stagnation
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,0,42,0.8456375114047282,stagnation
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,1,42,0.0001326076653555363,residual_small
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,0,47,0.7593047054744712,stagnation
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,1,46,0.00012123311778702132,residual_small
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,1,64,0.0001390645172577338,residual_small
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,1,46,0.00015026784175031516,residual_small
weak_phase,SNIHT,dct,2,0.15,154,49,0.3181818181818182,0,55,0.6681494335177378,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,47,1.182003361547646,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,70,0.9874352855114742,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,49,1.2258308599133754,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,79,1.146382496897798,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,59,0.9153327841976958,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,52,1.3612081573919281,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,1,45,0.00019173538239917022,residual_small
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,61,1.0792851342333691,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,64,1.4716328448297913,stagnation
weak_phase,SNIHT,dct,2,0.2,205,75,0.36585365853658536,0,42,1.375492786621023,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,59,1.3385744758592129,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,53,1.5178524920458685,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,71,0.9404263987798825,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,52,1.0767089583981237,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,49,1.2785042636413326,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,62,1.1481111969745204,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,57,1.5036398200570342,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,56,1.1623041460480268,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,59,1.0465143120477298,stagnation
weak_phase,SNIHT,dct,2,0.2,205,76,0.37073170731707317,0,50,1.6225744039350878,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,56,1.3956765339059003,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,78,1.4462243001219792,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,61,0.8836213569359844,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,64,1.1767574382781325,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,50,1.2232569550137906,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,1,61,0.00018196344652174606,residual_small
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,51,1.0866665488031197,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,45,1.7546682708111423,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,63,1.4419471271190576,stagnation
weak_phase,SNIHT,dct,2,0.2,205,77,0.375609756097561,0,51,1.5443154206882204,stagnation
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,37,0.0002295768230878362,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,38,0.0002432501403250235,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,59,0.00020172027299639018,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,45,0.00019749268009869894,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,42,0.0002173853962070369,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,42,0.00023010282507417956,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,45,0.0002035930000978658,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,45,0.00023678542595279866,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,43,0.00023315547144535064,residual_small
weak_phase,SNIHT,dct,2,0.25,256,87,0.33984375,1,47,0.00022516400463785857,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,37,0.00020064383198924765,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,40,0.00023593862447700924,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,48,0.00020677074612641304,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,0,50,0.00024465023869726916,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,43,0.00020141710769507837,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,0,48,0.00023331531035664826,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,44,0.0002122194271092459,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,55,0.00021046688662591277,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,39,0.00023546961545619242,residual_small
weak_phase,SNIHT,dct,2,0.25,256,88,0.34375,1,42,0.00024567805225094824,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,56,0.0002269572098268465,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,53,0.00021460857186873092,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,50,0.00020922554547079484,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,53,0.00022242995656454218,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,0,54,1.5096951471820315,stagnation
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,42,0.00023977449917113165,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,42,0.0002414871658279874,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,0,45,1.4791651600496307,stagnation
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,41,0.00021284856227348024,residual_small
weak_phase,SNIHT,dct,2,0.25,256,89,0.34765625,1,42,0.00022828969968044914,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,1,43,0.0002528694369005986,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,1,50,0.0002558500214258667,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,0,40,0.0002750506056248925,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,1,41,0.0002599753123561144,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,0,44,0.0002806991506524103,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,0,64,1.5241306695194645,stagnation
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,0,46,0.00025873726379572505,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,1,44,0.00024693864287463367,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,0,48,0.0002894341151858974,residual_small
weak_phase,SNIHT,dct,2,0.3,308,114,0.37012987012987014,1,41,0.00026439725051431734,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,0,50,0.00030005242996460475,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,1,48,0.00024959841151909605,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,0,44,0.00026923136949379053,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,1,45,0.0002466744612985715,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,0,51,0.00028658598050096336,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,1,39,0.00024909209722875556,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,0,57,1.695755558928083,stagnation
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,1,43,0.00024579063079185827,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,0,40,0.00029960249856245374,residual_small
weak_phase,SNIHT,dct,2,0.3,308,115,0.37337662337662336,0,71,1.2310225180193302,stagnation
weak_phase,SNIHT,dct,2,0.3,308,116,0.37662337662337664,1,66,0.00025101183537827994,residual_small
weak_phase,SNIHT,dct,2,0.3,308,116,0.37662337662337664,0,43,0.0002601181321181169,residual_small
weak_phase,SNIHT,dct,2,0.3,308,116,0.37662337662337664,1,42,0.0002523361601887539,residual_small
weak_phase,SNIHT,dct,2,0.3,308,116,0.37662337662337664,0,56,0.0002571245291052341,residual_small
weak_phase,SNIHT,dct,2,0.3,308,116,0.37662337662337664,0,47,0.0002524763207610817,residual_small
weak_phase,SNIHT,dct,2,0.3,308,116,0.37662337662337664,0,43,0.0002956033152444068,residual_small
