experiment,algorithm,ensemble,l,delta,m,k,rho,success,n_iter,residual_norm,stop_reason
weak_phase,SCoSaMP,gaussian,1,0.75,96,35,0.3645833333333333,1,5,1.0173587025417392e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,35,0.3645833333333333,1,4,1.1684095490146731e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,35,0.3645833333333333,1,6,5.373740610099321e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,35,0.3645833333333333,1,3,1.2914978941655266e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,36,0.375,0,126,1.3023515777836416,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.75,96,36,0.375,1,3,2.478477177276647e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,36,0.375,0,126,1.5559999747228301,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.75,96,36,0.375,0,126,1.7722243031765603,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.75,96,37,0.3854166666666667,1,7,1.4315237491222004e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,37,0.3854166666666667,1,21,5.8293374270384303e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,37,0.3854166666666667,1,5,2.0186536883414531e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.75,96,37,0.3854166666666667,0,127,1.2965668322707262,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.9,116,53,0.45689655172413796,0,126,1.7913991195173447,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.9,116,53,0.45689655172413796,1,5,1.8949337274794445e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,53,0.45689655172413796,1,2,7.206068013611316e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,53,0.45689655172413796,1,7,2.1986684116963259e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,54,0.46551724137931033,0,127,1.729351222451827,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.9,116,54,0.46551724137931033,1,16,1.642656723060228e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,54,0.46551724137931033,1,22,1.5897582927567094e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,54,0.46551724137931033,1,3,2.4279716744601814e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,55,0.47413793103448276,1,35,2.253133154706706e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,55,0.47413793103448276,0,126,1.623754235494581,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.9,116,55,0.47413793103448276,1,8,3.00665844248553e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.9,116,55,0.47413793103448276,0,126,1.7875589734682722,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.15,20,0,0.0,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,0,0.0,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,0,0.0,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,0,0.0,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,1,0.05,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,1,0.05,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,1,0.05,1,1,1.9712310219498323e-16,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,1,0.05,1,1,0.0,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,2,0.1,1,2,2.0610267066053482e-15,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,2,0.1,1,2,3.741859256532133e-16,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,2,0.1,1,1,5.193056329973927e-16,residual_small
weak_phase,SCoSaMP,gaussian,2,0.15,20,2,0.1,1,2,7.41071148275161e-16,residual_small
weak_phase,SCoSaMP,gaussian,2,0.35,45,18,0.4,1,13,6.319469551394788e-09,residual_small
weak_phase,SCoSaMP,gaussian,2,0.35,45,18,0.4,0,126,1.197120733111058,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.35,45,18,0.4,0,31,1.3048537634008157,stagnation
weak_phase,SCoSaMP,gaussian,2,0.35,45,18,0.4,0,127,1.4282079472673859,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.35,45,19,0.4222222222222222,1,4,2.0367496244365997e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.35,45,19,0.4222222222222222,0,126,1.6732499631949553,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.35,45,19,0.4222222222222222,0,126,1.8817984935240903,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.35,45,19,0.4222222222222222,0,126,1.9760342043570154,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.35,45,20,0.4444444444444444,0,35,3.036123859010984,stagnation
weak_phase,SCoSaMP,gaussian,2,0.35,45,20,0.4444444444444444,1,6,1.7259430002962717e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.35,45,20,0.4444444444444444,0,127,1.2064221133506599,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.35,45,20,0.4444444444444444,0,126,3.1468112874915506,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.55,71,34,0.4788732394366197,1,8,1.6898301175639362e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.55,71,34,0.4788732394366197,0,51,2.4918878457884497,stagnation
weak_phase,SCoSaMP,gaussian,2,0.55,71,34,0.4788732394366197,0,59,1.8840724463871459,stagnation
weak_phase,SCoSaMP,gaussian,2,0.55,71,34,0.4788732394366197,0,127,2.701321410744038,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.55,71,35,0.49295774647887325,0,127,3.4787800751644546,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.55,71,35,0.49295774647887325,1,16,2.910414615056815e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.55,71,35,0.49295774647887325,0,126,2.5252991838535124,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.55,71,35,0.49295774647887325,1,102,1.2920463199310583e-06,residual_small
weak_phase,SCoSaMP,gaussian,2,0.55,71,36,0.5070422535211268,0,127,1.979299137895359,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.55,71,36,0.5070422535211268,0,129,2.2648460289838646,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.55,71,36,0.5070422535211268,1,108,2.0876846996862457e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.55,71,36,0.5070422535211268,0,127,2.2326484267169304,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.75,96,47,0.4895833333333333,1,114,3.9720735060718574e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,47,0.4895833333333333,1,8,1.9064987581074836e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,47,0.4895833333333333,1,18,3.5780329782581206e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,47,0.4895833333333333,1,4,1.0799317691247913e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,48,0.5,0,126,2.9308539338487125,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.75,96,48,0.5,0,127,2.6108725748801125,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.75,96,48,0.5,1,2,3.43054320195471e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,48,0.5,1,29,3.6249547929889753e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,49,0.5104166666666666,1,3,6.020806652795041e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,49,0.5104166666666666,1,27,1.7937179918381077e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.75,96,49,0.5104166666666666,0,126,2.6951213545293853,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.75,96,49,0.5104166666666666,0,126,2.913913665023175,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.9,116,85,0.7327586206896551,0,126,5.756359519751338,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.9,116,85,0.7327586206896551,1,17,1.1929533219750063e-07,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,85,0.7327586206896551,1,8,5.9317218561435716e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,85,0.7327586206896551,1,6,6.676406588735246e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,86,0.7413793103448276,0,21,0.0006703788348195153,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,86,0.7413793103448276,1,11,4.184870339643466e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,86,0.7413793103448276,0,118,2.202576858126955,stagnation
weak_phase,SCoSaMP,gaussian,2,0.9,116,86,0.7413793103448276,0,133,5.328464816262053,slow_late_rate
weak_phase,SCoSaMP,gaussian,2,0.9,116,87,0.75,1,5,7.447074309003387e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,87,0.75,1,14,4.6483091597515615e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,87,0.75,1,6,9.454338279112733e-08,residual_small
weak_phase,SCoSaMP,gaussian,2,0.9,116,87,0.75,1,6,1.2731630967717736e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.15,20,6,0.3,0,22,2.174451426565705,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,6,0.3,1,3,9.38009017288384e-10,residual_small
weak_phase,SCoSaMP,gaussian,5,0.15,20,6,0.3,0,20,2.4447588381677874,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,6,0.3,1,3,4.58163354042406e-11,residual_small
weak_phase,SCoSaMP,gaussian,5,0.15,20,7,0.35,1,3,3.822594912975153e-09,residual_small
weak_phase,SCoSaMP,gaussian,5,0.15,20,7,0.35,0,30,1.8190504425249874,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,7,0.35,0,20,2.480955744140024,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,7,0.35,1,2,4.50294970583513e-09,residual_small
weak_phase,SCoSaMP,gaussian,5,0.15,20,8,0.4,0,20,2.7396961123716994,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,8,0.4,0,23,1.847674319925873,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,8,0.4,0,22,2.0817241460053277,stagnation
weak_phase,SCoSaMP,gaussian,5,0.15,20,8,0.4,0,21,2.191982368967236,stagnation
weak_phase,SCoSaMP,gaussian,5,0.35,45,21,0.4666666666666667,1,2,4.216796283600865e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.35,45,21,0.4666666666666667,1,19,5.907526879008858e-09,residual_small
weak_phase,SCoSaMP,gaussian,5,0.35,45,21,0.4666666666666667,1,6,3.5367605600800203e-09,residual_small
weak_phase,SCoSaMP,gaussian,5,0.35,45,21,0.4666666666666667,1,6,9.379502453604545e-09,residual_small
weak_phase,SCoSaMP,gaussian,5,0.35,45,22,0.4888888888888889,0,22,4.4283893937021,stagnation
weak_phase,SCoSaMP,gaussian,5,0.35,45,22,0.4888888888888889,0,60,3.3507000623042584,stagnation
weak_phase,SCoSaMP,gaussian,5,0.35,45,22,0.4888888888888889,1,2,1.4633438786732755e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.35,45,22,0.4888888888888889,0,37,7.455851524293418,stagnation
weak_phase,SCoSaMP,gaussian,5,0.35,45,23,0.5111111111111111,0,127,4.023312119436165,slow_late_rate
weak_phase,SCoSaMP,gaussian,5,0.35,45,23,0.5111111111111111,0,118,8.513183578849908,stagnation
weak_phase,SCoSaMP,gaussian,5,0.35,45,23,0.5111111111111111,0,132,13.495345632143106,slow_late_rate
weak_phase,SCoSaMP,gaussian,5,0.35,45,23,0.5111111111111111,0,126,9.018990067847698,slow_late_rate
weak_phase,SCoSaMP,gaussian,5,0.55,71,46,0.647887323943662,1,22,0.00037542912514140504,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,46,0.647887323943662,0,109,0.0005454078938437355,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,46,0.647887323943662,1,31,0.00048441713418646414,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,46,0.647887323943662,0,26,0.0005163833907684141,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,47,0.6619718309859155,1,7,9.338006247987478e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,47,0.6619718309859155,0,73,0.0005457101231529367,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,47,0.6619718309859155,0,126,4.339031784993334,slow_late_rate
weak_phase,SCoSaMP,gaussian,5,0.55,71,47,0.6619718309859155,0,83,4.2084039231785715,stagnation
weak_phase,SCoSaMP,gaussian,5,0.55,71,48,0.676056338028169,0,99,4.110816348733967,stagnation
weak_phase,SCoSaMP,gaussian,5,0.55,71,48,0.676056338028169,0,106,0.0005426339727408292,residual_small
weak_phase,SCoSaMP,gaussian,5,0.55,71,48,0.676056338028169,0,126,3.0432443123116246,slow_late_rate
weak_phase,SCoSaMP,gaussian,5,0.55,71,48,0.676056338028169,0,124,3.462968270588636,stagnation
weak_phase,SCoSaMP,gaussian,5,0.75,96,64,0.6666666666666666,1,22,5.134691224429147e-05,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,64,0.6666666666666666,1,7,1.2024045344032009e-06,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,64,0.6666666666666666,1,6,1.1739625105390232e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,64,0.6666666666666666,1,5,1.4191014082934214e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,65,0.6770833333333334,0,28,0.0006947885507740516,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,65,0.6770833333333334,1,17,1.0268368425252006e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,65,0.6770833333333334,1,7,8.935298776579417e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,65,0.6770833333333334,1,10,0.00015275914798113525,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,66,0.6875,0,25,0.0006442819475957858,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,66,0.6875,1,7,7.678994951993825e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,66,0.6875,1,13,8.193056610417581e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.75,96,66,0.6875,1,11,1.1999482380061136e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,88,0.7586206896551724,0,21,0.0006093364638633193,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,88,0.7586206896551724,1,41,2.9986319285608386e-05,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,88,0.7586206896551724,0,56,0.0007715960744857324,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,88,0.7586206896551724,1,20,1.0589769431282774e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,89,0.7672413793103449,1,33,8.494924778507798e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,89,0.7672413793103449,1,10,1.1806425368585687e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,89,0.7672413793103449,0,22,0.0005722697583452301,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,89,0.7672413793103449,1,8,1.489178109788848e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,90,0.7758620689655172,1,15,8.622126023315132e-08,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,90,0.7758620689655172,0,52,0.0008782260395654464,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,90,0.7758620689655172,1,31,1.2058995810651434e-07,residual_small
weak_phase,SCoSaMP,gaussian,5,0.9,116,90,0.7758620689655172,0,18,0.0009006108718628633,residual_small
weak_phase,SCoSaMP,gaussian,10,0.15,20,7,0.35,1,2,3.969208201315042e-09,residual_small
weak_phase,SCoSaMP,gaussian,10,0.15,20,7,0.35,1,3,3.3898607496518657e-11,residual_small
weak_phase,SCoSaMP,gaussian,10,0.15,20,7,0.35,1,3,7.420302750373518e-12,residual_small
weak_phase,SCoSaMP,gaussian,10,0.15,20,7,0.35,0,29,2.1561863251539948,stagnation
weak_phase,SCoSaMP,gaussian,10,0.15,20,8,0.4,0,23,3.417889193865169,stagnation
weak_phase,SCoSaMP,gaussian,10,0.15,20,8,0.4,1,2,1.2309410113251584e-08,residual_small
weak_phase,SCoSaMP,gaussian,10,0.15,20,8,0.4,1,2,7.619385117866339e-10,residual_small
weak_phase,SCoSaMP,gaussian,10,0.15,20,8,0.4,0,32,3.3931955325470198,stagnation
weak_phase,SCoSaMP,gaussian,10,0.15,20,9,0.45,0,126,1.8020549563650963,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.15,20,9,0.45,0,35,4.9412054674258385,stagnation
weak_phase,SCoSaMP,gaussian,10,0.15,20,9,0.45,0,126,4.266937641575575,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.15,20,9,0.45,0,25,3.1911064259873925,stagnation
weak_phase,SCoSaMP,gaussian,10,0.35,45,26,0.5777777777777777,1,6,5.1725306066504924e-08,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,26,0.5777777777777777,1,3,5.372684371633283e-08,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,26,0.5777777777777777,1,4,5.747560877967196e-08,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,26,0.5777777777777777,0,129,48.80743728657733,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.35,45,27,0.6,1,13,6.446837675388307e-08,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,27,0.6,0,126,3.3379441896244995,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.35,45,27,0.6,1,38,0.0003510966961196469,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,27,0.6,1,5,7.695299248135335e-08,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,28,0.6222222222222222,1,94,0.00031116155417466434,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,28,0.6222222222222222,1,111,0.0003442197613906413,residual_small
weak_phase,SCoSaMP,gaussian,10,0.35,45,28,0.6222222222222222,0,80,2.7834429009155253,stagnation
weak_phase,SCoSaMP,gaussian,10,0.35,45,28,0.6222222222222222,1,34,0.00033864315238271557,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,48,0.676056338028169,0,102,0.0005377860902781854,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,48,0.676056338028169,0,71,0.0005074946024339539,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,48,0.676056338028169,1,42,0.0004835834172323435,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,48,0.676056338028169,0,111,0.000549166216928613,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,49,0.6901408450704225,0,89,0.000523406131043487,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,49,0.6901408450704225,0,113,0.0005319025457546492,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,49,0.6901408450704225,0,112,2.1729636855170433,stagnation
weak_phase,SCoSaMP,gaussian,10,0.55,71,49,0.6901408450704225,0,127,3.302273031781546,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.55,71,50,0.704225352112676,0,126,5.205173350884458,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.55,71,50,0.704225352112676,0,86,0.0005336902101733243,residual_small
weak_phase,SCoSaMP,gaussian,10,0.55,71,50,0.704225352112676,0,126,0.018763792657034945,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.55,71,50,0.704225352112676,0,126,2.191800853050014,slow_late_rate
weak_phase,SCoSaMP,gaussian,10,0.75,96,67,0.6979166666666666,0,25,0.000614649752450274,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,67,0.6979166666666666,1,35,0.0001574317708211812,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,67,0.6979166666666666,0,32,0.0007354995990225743,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,67,0.6979166666666666,1,7,1.7854596063996554e-05,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,68,0.7083333333333334,0,54,0.0006784611918506295,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,68,0.7083333333333334,0,57,0.0006889721352721778,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,68,0.7083333333333334,0,62,0.0006802095588862257,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,68,0.7083333333333334,0,89,0.000734540883911846,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,69,0.71875,0,47,0.0007121289544309145,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,69,0.71875,0,59,0.0006498082123321206,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,69,0.71875,0,86,0.0007130703559945116,residual_small
weak_phase,SCoSaMP,gaussian,10,0.75,96,69,0.71875,0,46,0.0007128029933077965,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,88,0.7586206896551724,1,49,0.00014901236556714886,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,88,0.7586206896551724,0,33,0.0008890707059961023,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,88,0.7586206896551724,0,32,0.0006357439011497878,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,88,0.7586206896551724,1,7,1.7226092940352474e-07,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,89,0.7672413793103449,0,84,0.0008279015903218699,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,89,0.7672413793103449,0,69,0.0007345108178121244,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,89,0.7672413793103449,0,78,0.0008821784361780326,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,89,0.7672413793103449,1,28,0.00020767507596236622,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,90,0.7758620689655172,0,43,0.0009001417875150451,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,90,0.7758620689655172,0,52,0.0008006703565550308,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,90,0.7758620689655172,0,43,0.0007401376844919876,residual_small
weak_phase,SCoSaMP,gaussian,10,0.9,116,90,0.7758620689655172,0,66,0.0008290168326020319,residual_small
weak_phase,SNIHT,dct,1,0.15,20,3,0.15,0,32,0.762962435815994,stagnation
weak_phase,SNIHT,dct,1,0.15,20,3,0.15,1,10,8.088514389552968e-05,residual_small
weak_phase,SNIHT,dct,1,0.15,20,3,0.15,1,4,0.00010382314298749954,residual_small
weak_phase,SNIHT,dct,1,0.15,20,3,0.15,1,8,5.530724878771465e-05,residual_small
weak_phase,SNIHT,dct,1,0.15,20,4,0.2,1,13,7.374380450106852e-05,residual_small
weak_phase,SNIHT,dct,1,0.15,20,4,0.2,1,15,0.00014694156561910718,residual_small
weak_phase,SNIHT,dct,1,0.15,20,4,0.2,1,13,8.543745556177295e-05,residual_small
weak_phase,SNIHT,dct,1,0.15,20,4,0.2,1,15,0.00013420663651168035,residual_small
weak_phase,SNIHT,dct,1,0.15,20,5,0.25,0,31,0.5236601422853476,stagnation
weak_phase,SNIHT,dct,1,0.15,20,5,0.25,1,21,0.0001307094749861115,residual_small
weak_phase,SNIHT,dct,1,0.15,20,5,0.25,0,41,0.5649336669885607,stagnation
weak_phase,SNIHT,dct,1,0.15,20,5,0.25,0,36,0.8050707940790203,stagnation
weak_phase,SNIHT,dct,1,0.35,45,10,0.2222222222222222,1,15,0.0002466900115257469,residual_small
weak_phase,SNIHT,dct,1,0.35,45,10,0.2222222222222222,1,10,0.00024400273126440783,residual_small
weak_phase,SNIHT,dct,1,0.35,45,10,0.2222222222222222,1,16,0.0002687232679670566,residual_small
weak_phase,SNIHT,dct,1,0.35,45,10,0.2222222222222222,1,15,0.00028716065357534034,residual_small
weak_phase,SNIHT,dct,1,0.35,45,11,0.24444444444444444,0,29,1.0264247894968612,stagnation
weak_phase,SNIHT,dct,1,0.35,45,11,0.24444444444444444,1,18,0.00028351852410803103,residual_small
weak_phase,SNIHT,dct,1,0.35,45,11,0.24444444444444444,1,15,0.0003121298039336798,residual_small
weak_phase,SNIHT,dct,1,0.35,45,11,0.24444444444444444,1,17,0.0002334499150223517,residual_small
weak_phase,SNIHT,dct,1,0.35,45,12,0.26666666666666666,1,28,0.0003039200745773582,residual_small
weak_phase,SNIHT,dct,1,0.35,45,12,0.26666666666666666,1,19,0.00022915772949773367,residual_small
weak_phase,SNIHT,dct,1,0.35,45,12,0.26666666666666666,0,701,0.768991675350831,slow_late_rate
weak_phase,SNIHT,dct,1,0.35,45,12,0.26666666666666666,1,27,0.0002674068991260103,residual_small
weak_phase,SNIHT,dct,1,0.55,71,29,0.4084507042253521,1,24,0.0004796486529818513,residual_small
weak_phase,SNIHT,dct,1,0.55,71,29,0.4084507042253521,0,29,0.0005375323278895336,residual_small
weak_phase,SNIHT,dct,1,0.55,71,29,0.4084507042253521,0,45,1.1079183560264367,stagnation
weak_phase,SNIHT,dct,1,0.55,71,29,0.4084507042253521,1,16,0.0004498630863137837,residual_small
weak_phase,SNIHT,dct,1,0.55,71,30,0.4225352112676056,0,37,0.0005266908249017824,residual_small
weak_phase,SNIHT,dct,1,0.55,71,30,0.4225352112676056,1,22,0.00047692952273469257,residual_small
weak_phase,SNIHT,dct,1,0.55,71,30,0.4225352112676056,1,34,0.00045940718476092347,residual_small
weak_phase,SNIHT,dct,1,0.55,71,30,0.4225352112676056,1,34,0.0004047472721629135,residual_small
weak_phase,SNIHT,dct,1,0.55,71,31,0.43661971830985913,1,25,0.0004851069547693869,residual_small
weak_phase,SNIHT,dct,1,0.55,71,31,0.43661971830985913,0,45,1.0760711556442977,stagnation
weak_phase,SNIHT,dct,1,0.55,71,31,0.43661971830985913,0,55,1.0379870417869703,stagnation
weak_phase,SNIHT,dct,1,0.55,71,31,0.43661971830985913,1,24,0.0004298965002373487,residual_small
weak_phase,SNIHT,dct,1,0.75,96,41,0.4270833333333333,1,16,0.0007237628619533261,residual_small
weak_phase,SNIHT,dct,1,0.75,96,41,0.4270833333333333,0,16,0.0005946145845904314,residual_small
weak_phase,SNIHT,dct,1,0.75,96,41,0.4270833333333333,1,16,0.0005662360616019071,residual_small
weak_phase,SNIHT,dct,1,0.75,96,41,0.4270833333333333,1,16,0.0005442514723519636,residual_small
weak_phase,SNIHT,dct,1,0.75,96,42,0.4375,0,20,0.0005475558124442705,residual_small
weak_phase,SNIHT,dct,1,0.75,96,42,0.4375,0,16,0.0006932445489905745,residual_small
weak_phase,SNIHT,dct,1,0.75,96,42,0.4375,0,13,0.000615049531686291,residual_small
weak_phase,SNIHT,dct,1,0.75,96,42,0.4375,1,17,0.000510180931291755,residual_small
weak_phase,SNIHT,dct,1,0.75,96,43,0.4479166666666667,0,20,0.0005837986586545854,residual_small
weak_phase,SNIHT,dct,1,0.75,96,43,0.4479166666666667,0,20,0.0006803643369778311,residual_small
weak_phase,SNIHT,dct,1,0.75,96,43,0.4479166666666667,0,702,1.3527165149983793,slow_late_rate
weak_phase,SNIHT,dct,1,0.75,96,43,0.4479166666666667,0,30,0.0006223487455485128,residual_small
weak_phase,SNIHT,dct,1,0.9,116,57,0.49137931034482757,1,11,0.0006027014791346239,residual_small
